"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol","Gene_Description","Significance","abs_logFC"
"226546_at",1.0735023034029,7.32898779786012,3.66776994694061,0.000462193133324223,0.00222840853532089,-0.746783918862882,"LOC100506844","uncharacterized LOC100506844","Upregulated",1.0735023034029
"243996_at",1.23739734451945,4.40656653334509,3.66760734690929,0.000462440938035685,0.00222938485724718,-0.747288759927486,"","","Upregulated",1.23739734451945
"1558011_at",1.01900408355829,5.16092285121942,3.66627767108128,0.000464472134965426,0.00223808072319269,-0.751416565996382,"LOC441081","POM121 membrane glycoprotein (rat) pseudogene","Upregulated",1.01900408355829
"242133_s_at",1.18959518115828,5.84309808793998,3.66522725272067,0.000466082744486647,0.00224430312241457,-0.754676728287815,"LOC654342///LOC645166","lymphocyte-specific protein 1 pseudogene///lymphocyte-specific protein 1 pseudogene","Upregulated",1.18959518115828
"236158_at",1.10308306422052,3.95813709835868,3.66328385744258,0.000469076587595732,0.0022571730535716,-0.760706716629116,"","","Upregulated",1.10308306422052
"207843_x_at",1.11585354212126,9.77312864366952,3.66256935815977,0.000470181885416017,0.00226182813917939,-0.76292312159458,"CYB5A","cytochrome b5 type A","Upregulated",1.11585354212126
"233090_at",1.65348451765509,5.72261073858981,3.66204999417695,0.000470986873548695,0.00226525765679901,-0.764534023068796,"","","Upregulated",1.65348451765509
"207397_s_at",1.31412463872905,2.12991506469753,3.66189102177378,0.000471233534956139,0.00226557493100776,-0.765027073455144,"HOXD13","homeobox D13","Upregulated",1.31412463872905
"229564_at",1.06346603677203,3.75993934756869,3.66090561883617,0.000472765230955183,0.00227203425330713,-0.768082957464406,"RRP7A","ribosomal RNA processing 7 homolog A","Upregulated",1.06346603677203
"1560558_at",1.13433441058085,3.53773398579746,3.66083838986408,0.000472869903215458,0.00227209347988702,-0.768291424147323,"INIP","INTS3 and NABP interacting protein","Upregulated",1.13433441058085
"233225_at",1.07544004184737,5.17792474764471,3.66043272653835,0.00047350196975163,0.00227458690799468,-0.769549267870864,"","","Upregulated",1.07544004184737
"217010_s_at",1.26198101404349,3.34984339644627,3.65909240121539,0.000475596062435345,0.00228318589700059,-0.773704545909943,"CDC25C","cell division cycle 25C","Upregulated",1.26198101404349
"220914_at",1.09871293466904,3.61856067951011,3.65840812916793,0.000476668549316818,0.00228744190620564,-0.775825524160377,"","","Upregulated",1.09871293466904
"203210_s_at",1.27279357474155,5.54115709853255,3.65475017004688,0.000482440972795097,0.00231198606820494,-0.787159160591889,"RFC5","replication factor C subunit 5","Upregulated",1.27279357474155
"206307_s_at",1.47296178144387,5.19491545602054,3.65418490533329,0.000483338899536757,0.00231496086158668,-0.788909853675604,"FOXD1","forkhead box D1","Upregulated",1.47296178144387
"203397_s_at",1.51285555519476,7.63030469102071,3.65329070039313,0.000484762599178602,0.0023201744205604,-0.791678934417748,"GALNT3","polypeptide N-acetylgalactosaminyltransferase 3","Upregulated",1.51285555519476
"228049_x_at",1.05441056262573,8.76405599435743,3.65262967875053,0.000485817603112042,0.00232386767729506,-0.793725618046491,"SNHG19","small nucleolar RNA host gene 19","Upregulated",1.05441056262573
"228097_at",1.09535429818937,6.10649402982132,3.65233547724868,0.000486287857062936,0.00232566494144192,-0.79463645553605,"MYLIP","myosin regulatory light chain interacting protein","Upregulated",1.09535429818937
"206051_at",2.10598528551744,5.33130857122639,3.65158003212295,0.000487497351585548,0.00233054329927816,-0.79697505605811,"ELAVL4","ELAV like neuron-specific RNA binding protein 4","Upregulated",2.10598528551744
"234649_at",1.20660330745219,5.52094787816256,3.65086121255296,0.000488650864998502,0.00233515034611841,-0.799199967597172,"","","Upregulated",1.20660330745219
"228862_at",1.11958910249516,3.66772271392325,3.64708808210949,0.00049474845666224,0.0023610791685558,-0.810873731714499,"TSNARE1","t-SNARE domain containing 1","Upregulated",1.11958910249516
"213172_at",1.40337807148416,5.45540146192629,3.64694469518522,0.000494981600112708,0.00236173369502046,-0.811317195626961,"TTC9","tetratricopeptide repeat domain 9","Upregulated",1.40337807148416
"238721_at",1.27456065761467,4.85077862419594,3.64679136974789,0.000495231018993436,0.00236269466275063,-0.811791383880337,"MDH1B","malate dehydrogenase 1B","Upregulated",1.27456065761467
"228994_at",1.34451166489309,3.2028318809147,3.64582323620452,0.000496808673340544,0.00236999170034592,-0.814785205313755,"CCDC24","coiled-coil domain containing 24","Upregulated",1.34451166489309
"221582_at",1.0932848486132,7.17616106748372,3.64354844745949,0.00050053447243696,0.00238522174948726,-0.821817527188606,"HIST3H2A","histone cluster 3, H2a","Upregulated",1.0932848486132
"210115_at",1.24952434016474,5.9581838297829,3.64125124147105,0.000504323958522477,0.00240175598247487,-0.8289160828375,"RPL39L","ribosomal protein L39 like","Upregulated",1.24952434016474
"206822_s_at",1.19512686780233,4.2657398329541,3.641238039065,0.000504345815979694,0.00240175598247487,-0.828956870447014,"L3MBTL1","l(3)mbt-like 1 (Drosophila)","Upregulated",1.19512686780233
"230301_at",1.08595744909053,4.88925872586342,3.63928673421796,0.000507586259635454,0.00241485034108883,-0.83498412538153,"","","Upregulated",1.08595744909053
"1561114_a_at",1.01498637291833,2.55105930312409,3.63919076865521,0.000507746135226708,0.002415377424217,-0.835280489546127,"DEPDC4","DEP domain containing 4","Upregulated",1.01498637291833
"1554071_at",1.22810234080198,2.37588125639582,3.63839007754061,0.00050908192988192,0.00242149777899465,-0.837753001537765,"DEUP1","deuterosome assembly protein 1","Upregulated",1.22810234080198
"233157_x_at",1.44535827329804,3.58554272717735,3.63644911306809,0.000512333933550922,0.00243515136866778,-0.843745089441649,"CCDC114","coiled-coil domain containing 114","Upregulated",1.44535827329804
"230641_at",1.44083910896715,4.65534405739205,3.63625738835851,0.000512656230403416,0.00243614438720047,-0.844336856630165,"LOC100505938","uncharacterized LOC100505938","Upregulated",1.44083910896715
"223246_s_at",1.01190352324771,6.10257395449382,3.6351592852748,0.000514505904226756,0.00244351819605115,-0.847725788045227,"STRBP","spermatid perinuclear RNA binding protein","Upregulated",1.01190352324771
"228788_at",1.02963475499676,6.08531399874785,3.63460741755085,0.000515437879948988,0.00244770814115517,-0.849428678395211,"YPEL1","yippee like 1","Upregulated",1.02963475499676
"1566848_x_at",1.2274774679259,3.27820354104162,3.63436249025114,0.000515852019259068,0.00244920207561568,-0.850184389920671,"","","Upregulated",1.2274774679259
"209052_s_at",1.03144617092133,5.52976703251349,3.63431256277373,0.000515936478773594,0.00244936674491194,-0.85033843446497,"WHSC1","Wolf-Hirschhorn syndrome candidate 1","Upregulated",1.03144617092133
"205165_at",1.50467655564259,3.34174887272778,3.63350895393441,0.000517297709792216,0.00245346201501162,-0.852817661025743,"CELSR3","cadherin EGF LAG seven-pass G-type receptor 3","Upregulated",1.50467655564259
"228905_at",1.07867016276302,6.65267451520999,3.63223894844421,0.000519455936567143,0.00246132318593848,-0.856735003981137,"PCM1","pericentriolar material 1","Upregulated",1.07867016276302
"240539_at",1.32123708827397,5.64405704740178,3.63192827678042,0.000519985189250479,0.00246264785442236,-0.857693129543332,"","","Upregulated",1.32123708827397
"222796_at",1.00029433780521,4.0982173337834,3.63113619883742,0.000521336875681215,0.00246833673065001,-0.860135678019805,"ATP5J2-PTCD1///PTCD1","ATP5J2-PTCD1 readthrough///pentatricopeptide repeat domain 1","Upregulated",1.00029433780521
"228776_at",1.54001173686674,7.03267522058229,3.63074602331948,0.000522003940792462,0.0024710195204016,-0.861338735789899,"GJC1","gap junction protein gamma 1","Upregulated",1.54001173686674
"229136_s_at",1.1258942269116,3.59153061144518,3.63002759259204,0.000523234332774729,0.00247660559954272,-0.863553694257373,"","","Upregulated",1.1258942269116
"237347_at",1.03861493513042,5.73373393074254,3.62919653813989,0.000524661045995012,0.0024824034702189,-0.866115499820036,"","","Upregulated",1.03861493513042
"1569186_at",1.07734482212794,2.96634058761974,3.62814347080748,0.000526474214834238,0.00249002467217881,-0.869361099595358,"MYO3A","myosin IIIA","Upregulated",1.07734482212794
"232611_at",1.09806020941387,4.60652439183609,3.62740698514559,0.00052774583363861,0.00249460031084103,-0.871630594105648,"GOLGA2P5","golgin A2 pseudogene 5","Upregulated",1.09806020941387
"1554003_at",1.08380862608905,6.5116686923165,3.62549740546262,0.000531056539708499,0.00250832205312307,-0.87751351717178,"ARHGEF28","Rho guanine nucleotide exchange factor 28","Upregulated",1.08380862608905
"237942_at",1.04759808402194,4.13501405371224,3.62533362882991,0.000531341402805936,0.00250942666358304,-0.878017971104629,"SNRK-AS1","SNRK antisense RNA 1","Upregulated",1.04759808402194
"244660_at",1.16757826600766,5.4889192120018,3.62414293513098,0.00053341679551327,0.00251729550751141,-0.881684993362465,"ELAVL1","ELAV like RNA binding protein 1","Upregulated",1.16757826600766
"224361_s_at",1.41675665468806,5.62623450011982,3.62387392436468,0.00053388675068531,0.00251908481803296,-0.882513360178927,"IL17RB","interleukin 17 receptor B","Upregulated",1.41675665468806
"1570200_at",1.05545323079249,4.66880167878611,3.62286164721439,0.00053565870451321,0.0025266639065358,-0.885630091578206,"HELB","DNA helicase B","Upregulated",1.05545323079249
"242754_at",1.06400823589112,3.62550723067342,3.62135319969689,0.000538309564910026,0.00253722210349882,-0.890273379939725,"LOC101559451","uncharacterized LOC101559451","Upregulated",1.06400823589112
"209031_at",1.60934355091296,8.63284268379797,3.6153986518948,0.000548896052268098,0.0025804459772577,-0.90858954161296,"CADM1","cell adhesion molecule 1","Upregulated",1.60934355091296
"225484_at",1.03564024708501,6.2854828293193,3.61169768282814,0.000555575362024821,0.00260736259791658,-0.919963184714644,"CEP41","centrosomal protein 41","Upregulated",1.03564024708501
"239545_at",1.08094512107215,6.73963257630267,3.61005898029523,0.000558557417022703,0.0026191094739314,-0.924996588847242,"","","Upregulated",1.08094512107215
"219152_at",1.34162656966474,4.2225418537879,3.60929089693667,0.00055996037971687,0.00262543786610081,-0.927355272308754,"PODXL2","podocalyxin like 2","Upregulated",1.34162656966474
"218186_at",2.19793609175023,6.58784993627297,3.6087237840057,0.000560998403399222,0.00262980360446466,-0.929096578516384,"RAB25","RAB25, member RAS oncogene family","Upregulated",2.19793609175023
"1569180_at",1.07067325508353,6.63387542882676,3.60688508881367,0.000564376478448328,0.0026429524272332,-0.934740941213623,"","","Upregulated",1.07067325508353
"1557218_s_at",1.00023193067126,2.24392942047378,3.60670487282305,0.000564708611915971,0.00264417324831565,-0.935294054615201,"FANCB","Fanconi anemia complementation group B","Upregulated",1.00023193067126
"201189_s_at",1.3998369361876,7.46380131823758,3.60482496489626,0.000568184327828121,0.00265766599044091,-0.941062666912972,"ITPR3","inositol 1,4,5-trisphosphate receptor type 3","Upregulated",1.3998369361876
"213595_s_at",1.01288267286458,4.79326472006288,3.60296402191786,0.000571644996879173,0.00267106023753048,-0.946771027745037,"CDC42BPA","CDC42 binding protein kinase alpha","Upregulated",1.01288267286458
"239187_at",1.07309773199314,3.8928787489562,3.60181084453272,0.000573799524196339,0.0026790922466201,-0.950307321500346,"DCAF16","DDB1 and CUL4 associated factor 16","Upregulated",1.07309773199314
"237544_at",1.30175993463441,4.56394241681524,3.60084461759122,0.000575610703654869,0.00268500103277516,-0.953269714080401,"","","Upregulated",1.30175993463441
"213693_s_at",2.00539026031866,7.19268615505168,3.59756872910259,0.000581791827247454,0.00270946720077281,-0.963309276732897,"MUC1","mucin 1, cell surface associated","Upregulated",2.00539026031866
"218451_at",1.44796583344795,5.60561189481448,3.59574012146289,0.000585269516208002,0.00272282850373898,-0.968910618412476,"CDCP1","CUB domain containing protein 1","Upregulated",1.44796583344795
"227370_at",1.5081829680953,7.59284153153367,3.58885243531465,0.000598546793674212,0.00277567543834954,-0.989991003408412,"FAM171B","family with sequence similarity 171 member B","Upregulated",1.5081829680953
"240128_at",1.10358657463518,5.81645161422789,3.58825972596464,0.000599702622479687,0.00278024938235896,-0.991803728865923,"","","Upregulated",1.10358657463518
"203976_s_at",1.18768853145397,4.70702358353491,3.58281615004091,0.000610417616862053,0.00282433659359953,-1.00844244910161,"CHAF1A","chromatin assembly factor 1 subunit A","Upregulated",1.18768853145397
"237510_at",1.00072083816761,4.50304139464447,3.58258822132811,0.000610870208065925,0.00282589925056877,-1.00913874711741,"MYNN","myoneurin","Upregulated",1.00072083816761
"214639_s_at",1.52790945027584,3.55816285791209,3.58231119266444,0.000611420724620686,0.00282818007110454,-1.00998499867888,"HOXA1","homeobox A1","Upregulated",1.52790945027584
"1556261_a_at",1.17327175183586,2.57584259535774,3.58169762046889,0.000612641704621705,0.00283223039828262,-1.0118591419849,"LOC105378732","uncharacterized LOC105378732","Upregulated",1.17327175183586
"210512_s_at",1.01792577106532,9.68375281834701,3.58079368481297,0.0006144447134332,0.00283925808085753,-1.01461978639385,"VEGFA","vascular endothelial growth factor A","Upregulated",1.01792577106532
"244703_x_at",1.02053016854436,3.64247486527702,3.57817745097398,0.000619691547195763,0.00285918068099971,-1.02260709663077,"IPO9","importin 9","Upregulated",1.02053016854436
"205406_s_at",1.07509527662293,6.37218023711322,3.57715149898766,0.000621760674520881,0.00286711437645478,-1.0257381955528,"SPA17","sperm autoantigenic protein 17","Upregulated",1.07509527662293
"1570048_at",1.07286118220648,3.91919369198475,3.57697044249925,0.000622126507325044,0.00286853251929755,-1.02629069608217,"DNAJC24","DnaJ heat shock protein family (Hsp40) member C24","Upregulated",1.07286118220648
"229879_at",1.10488200676542,5.35755979998764,3.57242719238217,0.000631373537337868,0.00290490861634263,-1.04014819622709,"ASPH","aspartate beta-hydroxylase","Upregulated",1.10488200676542
"241029_at",1.10628968399238,2.51448709055323,3.57221487429528,0.000631808851200723,0.00290582466969193,-1.04079549288081,"","","Upregulated",1.10628968399238
"232375_at",1.05676897594941,6.00803955688125,3.57136342426157,0.000633557435705617,0.00291277779489548,-1.04339104851331,"","","Upregulated",1.05676897594941
"243665_s_at",1.27623370350555,3.52320102499775,3.57010750796859,0.000636145042367777,0.00292385476366441,-1.04721878738851,"CELF4","CUGBP, Elav-like family member 4","Upregulated",1.27623370350555
"223313_s_at",1.82721300857685,4.90481524901701,3.56780494644602,0.000640915165681014,0.00294112043296606,-1.05423401075913,"SNORA11E///SNORA11D///MAGED4///MAGED4B","small nucleolar RNA, H/ACA box 11E///small nucleolar RNA, H/ACA box 11D///MAGE family member D4///MAGE family member D4B","Upregulated",1.82721300857685
"223806_s_at",1.86824201086035,5.3113175471624,3.56648398359262,0.000643667056805057,0.00295043547873372,-1.05825716446261,"NAPSA","napsin A aspartic peptidase","Upregulated",1.86824201086035
"221215_s_at",1.80024899847561,6.32486856036843,3.56513272186455,0.00064649366977157,0.00296228829578635,-1.06237151849465,"RIPK4","receptor interacting serine/threonine kinase 4","Upregulated",1.80024899847561
"232603_at",1.20667454751527,2.63814707298349,3.56145919048617,0.00065423775244048,0.00299192166211326,-1.07355125757108,"DCDC5///DCDC1","doublecortin domain containing 5///doublecortin domain containing 1","Upregulated",1.20667454751527
