"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","11/2723","36/6792",0.305555555555556,0.762149589913086,-1.17046161436739,0.911998359473493,0.999999998795972,0.829437489575908,"PIK3R1/PRKCB/ATP1A2/ATP1B2/HK1/G6PC3/AKT3/HKDC1/SLC2A5/PIK3CD/MGAM",11
"Human Diseases","Immune disease","hsa05310","Asthma","8/2723","28/6792",0.285714285714286,0.712659356801847,-1.24629575782106,0.927753670288319,0.999999998795972,0.829437489575908,"FCER1A/HLA-DRB4/CD40/HLA-DRB1/FCER1G/HLA-DMA/RNASE3/HLA-DRA",8
"Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","9/2723","31/6792",0.290322580645161,0.724153862556715,-1.25918379818779,0.928058842906368,0.999999998795972,0.829437489575908,"ALDH6A1/HADHA/ACOX1/ACACB/ACOX3/SUCLG2/EHHADH/ACSS1/ACACA",9
"Human Diseases","Endocrine and metabolic disease","hsa04950","Maturity onset diabetes of the young","7/2723","25/6792",0.28,0.69840616966581,-1.23578013598086,0.928072145731184,0.999999998795972,0.829437489575908,"MNX1/FOXA2/HNF1A/PAX6/HES1/NEUROD1/NR5A2",7
"Metabolism","Metabolism of other amino acids","hsa00450","Selenocompound metabolism","3/2723","13/6792",0.230769230769231,0.575609480493799,-1.25285662480905,0.943021265023714,0.999999998795972,0.829437489575908,"SEPHS1/PAPSS2/TXNRD2",3
"Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","9/2723","32/6792",0.28125,0.701524054351818,-1.38438797723801,0.944116800060912,0.999999998795972,0.829437489575908,"ST3GAL2/GALNT15/ST3GAL1/ST6GALNAC4/GALNT10/GALNT2/GALNT3/C1GALT1/GALNT13",9
"Human Diseases","Immune disease","hsa05330","Allograft rejection","10/2723","35/6792",0.285714285714286,0.712659356801847,-1.39412258619125,0.94416987799626,0.999999998795972,0.829437489575908,"FAS/HLA-E/CD28/HLA-G/HLA-DRB4/CD40/HLA-DRB1/HLA-B/HLA-DMA/HLA-DRA",10
"Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","72/2723","206/6792",0.349514563106796,0.871796883077987,-1.52850960457989,0.946190893937671,0.999999998795972,0.829437489575908,"ITPR1/PIK3R1/PSMD14/PRNP/COX7A2/UQCRC1/PSMC6/PRKCD/MAPK8/TUBB2B/ATF2/EGR1/VDAC1/VDAC3/CASP3/NOTCH1/CYCS/CREB3L4/NDUFS1/PRKACB/UQCRC2/APAF1/CREB3/CSNK2B/PPP3CB/NDUFB8/NDUFV1/NDUFA13/MAPK1/NDUFB6/GRIN1/PPP3CC/NDUFV3/CREB3L2/NDUFS7/ITPR2/SDHC/RYR1/NCAM1/CREB1/COX7A1/ATF6B/TUBA1A/COX6A2/CREB3L1/C7/SLC25A6/CAV2/KIF5C/HSPA1L/STIP1/PIK3CD/PPIF/FYN/NCAM2/ITPR3/CYBB/NCF4/GRIN2A/CACNA1C/CACNA1B/RAC2/MAPK14/NDUFA7/C6/TUBB1/MAPK13/TUBB6/GRIN3A/TUBB4A/C1QC/KLC3",72
"Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","21/2723","67/6792",0.313432835820896,0.781797951118444,-1.46823956258597,0.946297637821455,0.999999998795972,0.829437489575908,"HSPA4/CD74/TAPBP/CTSB/HSP90AB1/NFYC/CD4/HLA-E/CANX/NFYA/CREB1/HSPA1L/HLA-G/HLA-DRB4/HSPA2/B2M/HLA-DRB1/HLA-B/KLRD1/HLA-DMA/HLA-DRA",21
NA,NA,"hsa04081","Hormone signaling","73/2723","209/6792",0.349282296650718,0.871217539056803,-1.54690903623564,0.94814488355539,0.999999998795972,0.829437489575908,"RHOA/PIK3R1/STAT3/GNG7/GNAQ/GNAI2/GNAI3/GNG4/STAT5B/RAMP2/ADCY9/RAPGEF3/VIPR1/PTH1R/IGF1/PRKACB/SMAD5/GNAS/THRB/ITGB3/GNGT1/OPRK1/ADRB2/NPR1/ADCY6/ADCY4/VIPR2/GPER1/GHR/SLC40A1/GNG11/SRC/APPL1/ADRA1A/GNA13/RAMP1/RAMP3/PRKG1/ADIPOQ/SLC16A2/INSR/ADRA1B/HEPH/IGF1R/AGTR1/GNRH1/BMPR1B/PMCH/PIK3CD/JAK2/EPO/NPR2/GNG12/GUCY2C/GHRH/GNG2/DIO2/ESR2/IRS1/ADRA2A/ADCY5/CALCA/THRA/VIP/SMAD9/GNG13/GNG3/GUCA2B/SLCO1C1/AVPR1A/AGT/ADRB1/GNAO1",73
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","18/2723","59/6792",0.305084745762712,0.760975245398582,-1.50838227564241,0.95170567311053,0.999999998795972,0.829437489575908,"GSTM4/GSTM1/GSTM2/GSTK1/GSTM3/ALDH3B1/EPHX1/ADH1B/CYP1B1/CYP2S1/ADH1C/CYP2E1/CYP3A5/CYP1A1/UGT2B17/AKR1C1/GSTT1/UGT2B28",18
"Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","38/2723","115/6792",0.330434782608696,0.824206038736049,-1.55528156937152,0.951989015462161,0.999999998795972,0.829437489575908,"RHOA/PIK3R1/PPP2R5D/FOS/MAPK8/MAP3K7/NRAS/IKBKB/PPP2R1A/SOS2/NFKB1/PTPN11/MAP2K2/PPP3CB/VAV2/CD4/NFKBIA/MAPK1/PPP3CC/PPP2R5B/JUN/AKT3/VAV3/PRKCQ/SOS1/CD28/CARD11/PPP2R1B/PIK3CD/FYN/PPP2CB/PPP2R2D/LCP2/MAPK14/MAPK13/PTPRC/ICOS/CD3E",38
"Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","11/2723","39/6792",0.282051282051282,0.70352269838131,-1.5188756471064,0.956474119470291,0.999999998795972,0.829437489575908,"GXYLT1/GALNT15/B4GALT1/GALNT10/ST6GAL1/GALNT2/MFNG/GALNT3/COLGALT1/C1GALT1/GALNT13",11
"Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","10/2723","36/6792",0.277777777777778,0.692863263557351,-1.51141955246927,0.956543538966555,0.999999998795972,0.829437489575908,"TMEM258/B4GALT1/ALG12/MGAT1/TUSC3/ALG13/MAN1C1/B4GALNT3/MAN1A1/CHST9",10
"Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","12/2723","42/6792",0.285714285714286,0.712659356801847,-1.52797644516255,0.956653951020012,0.999999998795972,0.829437489575908,"ABCA8/ABCA9/ABCC9/ABCG4/ABCC1/ABCB1/ABCG2/ABCC5/ABCA5/ABCC3/ABCA6/ABCB8",12
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","16/2723","54/6792",0.296296296296296,0.739054147794508,-1.57481163798404,0.958940860677498,0.999999998795972,0.829437489575908,"GSTM4/GSTM1/GSTM2/GSTK1/GSTM3/ALDH3B1/AOX1/MAOA/MAOB/ADH1B/ADH1C/CYP2E1/CYP3A5/UGT2B17/GSTT1/UGT2B28",16
"Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","30/2723","94/6792",0.319148936170213,0.796055664512701,-1.62873280417693,0.960141752020437,0.999999998795972,0.829437489575908,"SLC36A4/COL6A1/ATP1A2/COL6A2/SLC7A8/ATP1B2/ELN/COL13A1/COL10A1/COL5A3/COL27A1/SLC8A1/COL14A1/DPP4/COL4A3/COL11A1/COL18A1/COL22A1/COL4A2/XPNPEP2/COL28A1/COL15A1/COL12A1/COL17A1/PRSS3/COL4A4/COL8A1/ACE2/KCNE3/COL21A1",30
"Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","26/2723","83/6792",0.313253012048193,0.781349415288772,-1.63948570488234,0.961793097334823,0.999999998795972,0.829437489575908,"ATP6V0D1/COX7A2/UQCRC1/CYCS/NDUFS1/ATP6V0A1/UQCRC2/COX17/NDUFB8/ATP6AP1/NDUFV1/NDUFA13/LHPP/ATP6V0A2/NDUFB6/NDUFV3/PPA2/NDUFS7/SDHC/COX7A1/ATP6V1B1/COX6A2/NDUFA7/ATP6V1C1/ATP6V1C2/ATP6V1A",26
"Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","29/2723","92/6792",0.315217391304348,0.786249181688994,-1.68853916870265,0.9652823693782,0.999999998795972,0.829437489575908,"IL6ST/CSF1/IL6R/CSF1R/CXCL12/TNFRSF1A/CX3CR1/CXCL10/CXCL9/TNFRSF1B/CCL16/CXCL11/CXCL5/CCL21/CCL18/CX3CL1/CCL23/IL2RG/CXCR4/CXCL14/CXCL8/XCL1/CCR2/TNFRSF10B/TNFRSF10C/CXCR2/CXCR5/TNFSF10/CXCL13",29
"Organismal Systems","Digestive system","hsa04976","Bile secretion","23/2723","75/6792",0.306666666666667,0.764921042967315,-1.67457095321552,0.965291377603987,0.999999998795972,0.829437489575908,"RXRA/ATP1A2/SLC9A1/ADCY9/AQP1/PRKACB/GNAS/CA2/EPHX1/ADCY6/ADCY4/ATP1B2/SLC22A7/ABCB1/HMGCR/SLC22A8/ABCG2/ABCC3/LDLR/ADCY5/UGT2B17/UGT2B28/SLC4A4",23
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","14/2723","49/6792",0.285714285714286,0.712659356801847,-1.65125961984923,0.96621406008119,0.999999998795972,0.829437489575908,"DNMT3B/DNMT1/AHCYL1/SMS/MDH2/DNMT3A/CDO1/MPST/GOT1/TST/AHCYL2/MAT2A/BHMT2/PSAT1",14
"Metabolism","Global and overview maps","hsa01210","2-Oxocarboxylic acid metabolism","8/2723","31/6792",0.258064516129032,0.643692322272636,-1.62647503105407,0.968047000667645,0.999999998795972,0.829437489575908,"ACO2/OGDH/IDH3G/DLST/IDH3A/GOT1/PDHA1/AADAT",8
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","78/2723","228/6792",0.342105263157895,0.853315808802211,-1.84294887983519,0.972897827243233,0.999999998795972,0.829437489575908,"ITPR1/POLR2H/HDAC2/POLR2K/POLR2B/PSMD14/COX7A2/GPX3/UQCRC1/PSMC6/RB1CC1/ACTR1A/CLTB/DNAH14/GNAQ/MAPK8/TFAM/DNAH5/TUBB2B/VDAC1/VDAC3/POLR2G/CASP3/POLR2E/CYCS/DCTN1/SP1/CREB3L4/NDUFS1/BECN1/MAP3K5/UQCRC2/APAF1/WIPI1/CREB3/TGM2/AP2B1/AP2M1/ATG13/NDUFB8/NDUFV1/NDUFA13/DNAH1/IFT57/NDUFB6/GRIN1/NDUFV3/PPARGC1A/CREB3L2/HIP1/GRM5/NDUFS7/SDHC/CREB1/COX7A1/TUBA1A/COX6A2/CREB3L1/SLC25A6/AP2A1/KIF5C/GRIA3/PPIF/AMBRA1/CACNA1B/DLG4/PPARG/NDUFA7/TP53/POLR2F/TUBB1/TUBB6/SLC1A3/TUBB4A/STX1A/KCNJ10/SLC1A2/KLC3",78
"Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","51/2723","156/6792",0.326923076923077,0.815446764032882,-1.90755740400804,0.977759408638521,0.999999998795972,0.829437489575908,"FHL1/STAT6/PIK3R1/IL6ST/STAT3/SOCS4/CCND2/IL6R/JAK1/PDGFA/STAT5B/AOX1/CISH/SOS2/EGFR/PTPN2/BCL2L1/JAK3/PTPN11/PDGFRB/SOCS2/STAT1/OSMR/IFNAR1/STAT2/CCND3/GHR/IL23A/BCL2/IFNGR1/PIAS2/AKT3/IL4R/CSF2RA/SOS1/SOCS6/SOCS7/SOCS3/CCND1/PDGFB/PIK3CD/JAK2/EPO/CTF1/IL2RG/STAM2/GFAP/MYC/MCL1/IL13RA1/PDGFRA",51
"Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","38/2723","120/6792",0.316666666666667,0.78986412045538,-1.89980776019154,0.978140727861093,0.999999998795972,0.829437489575908,"PIK3R1/PRKCB/ICAM2/ARAF/PRKCA/CASP3/NRAS/PTK2B/SOS2/FAS/PTPN11/MAP2K2/PPP3CB/IFNAR1/SHC1/VAV2/MAPK1/ICAM1/IFNGR1/SYK/HLA-E/PPP3CC/SHC3/VAV3/SOS1/ITGB2/HLA-G/PIK3CD/FYN/ULBP2/RAC2/LCP2/ITGAL/TNFRSF10B/HLA-B/KLRD1/FCER1G/TNFSF10",38
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","28/2723","92/6792",0.304347826086957,0.759137140941098,-1.902712583841,0.979215419854064,0.999999998795972,0.829437489575908,"PIK3R1/TOLLIP/FOS/MAPK8/JAK1/MAP2K4/MAP3K7/IKBKB/NFKB1/TLR4/MAP2K2/STAT1/IFNAR1/CXCL10/STAT2/CXCL9/NFKBIA/MAPK1/JUN/AKT3/CXCL11/PIK3CD/CD40/CXCL8/MAPK14/MAPK13/CD14/TLR8",28
"Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","10/2723","39/6792",0.256410256410256,0.639566089437555,-1.84653019356175,0.980343640142601,0.999999998795972,0.829437489575908,"FAS/HLA-E/CD28/HLA-G/HLA-DRB4/HLA-DRB1/HLA-B/KLRD1/HLA-DMA/HLA-DRA",10
"Organismal Systems","Digestive system","hsa04980","Cobalamin transport and metabolism","2/2723","12/6792",0.166666666666667,0.415717958134411,-1.65708640906859,0.980777587153008,0.999999998795972,0.829437489575908,"MMAA/TCN1",2
"Metabolism","Glycan biosynthesis and metabolism","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","5/2723","23/6792",0.217391304347826,0.542240814957927,-1.79881114304258,0.981573414571603,0.999999998795972,0.829437489575908,"PIGX/PIGW/PGAP1/PIGF/PIGA",5
"Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","133/2723","381/6792",0.349081364829396,0.870716353257899,-2.12466289882899,0.98582377421544,0.999999998795972,0.829437489575908,"ITPR1/PSMD14/PRNP/CSF1/COX7A2/GPX3/MAP1LC3B/CAT/UQCRC1/UBE2L3/PSMC6/RB1CC1/ACTR1A/PINK1/MFN1/DNAH14/GNAQ/MAPK8/ATXN1L/ZFYVE1/PRKCB/UBA1/DNAH5/ATXN3/TUBB2B/ARAF/SMCR8/CTNNB1/PRKCA/VDAC1/VDAC3/SQSTM1/FZD3/PSEN1/CASP3/UBC/MFN2/CAMK2D/CYCS/DCTN1/ATXN1/NDUFS1/NRAS/CAMK2G/ALS2/CSNK1A1/SNCA/TNFRSF1A/RAB5A/BECN1/FAS/BCL2L1/MAP3K5/UQCRC2/APAF1/CALM1/NFKB1/PSEN2/WIPI1/CSNK2B/MAP2K2/ATG13/FZD6/UBE2G2/PPP3CB/NDUFB8/NDUFV1/NDUFA13/APC/MAPK1/UCHL1/BCL2/DNAH1/TANK/IFT57/OPTN/NDUFB6/GRIN1/PPP3CC/UBE2G1/NDUFV3/TNFRSF1B/RAB39B/HIP1/GRM5/ATP2A3/NDUFS7/APP/ITPR2/FUS/UBE2J2/SDHC/CALML6/RYR1/SPG11/WNT7B/LRP6/ATP2A2/APC2/COX7A1/TUBA1A/COX6A2/SLC25A6/KIF5C/GRIA3/PTGS2/CDK5R1/PPIF/AMBRA1/ITPR3/CYBB/GRIN2A/CACNA1C/CACNA1B/CAMK2A/DLG4/MAPK14/NDUFA7/TUBB1/MAPK13/FZD9/TUBB6/CHRM3/MAPT/TUBB4A/ATP2A1/STX1A/SNCAIP/FZD7/NOX4/KLC3/GRM1/WNT11",133
"Human Diseases","Substance dependence","hsa05033","Nicotine addiction","9/2723","37/6792",0.243243243243243,0.606723506466437,-1.96215366255133,0.985846958593403,0.999999998795972,0.829437489575908,"GRIN1/GRIA3/GRIN2A/CACNA1B/GABRA2/GRIN3A/GABRB1/SLC17A7/GABRA1",9
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","10/2723","41/6792",0.24390243902439,0.608367743611333,-2.05746838304076,0.988777705798171,0.999999998795972,0.829437489575908,"FAS/HLA-E/GAD1/CD28/HLA-G/HLA-DRB4/HLA-DRB1/HLA-B/HLA-DMA/HLA-DRA",10
"Metabolism","Carbohydrate metabolism","hsa00040","Pentose and glucuronate interconversions","4/2723","21/6792",0.19047619047619,0.475106237867898,-1.97061367875917,0.989307058836368,0.999999998795972,0.829437489575908,"RPE/CRYL1/UGT2B17/UGT2B28",4
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","18/2723","66/6792",0.272727272727273,0.68026574967449,-2.13515564103456,0.989571301412665,0.999999998795972,0.829437489575908,"POLR2H/POLR2K/MAVS/POLR1C/CASP3/POLR2E/SAMHD1/IKBKB/NFKB1/RIPK3/CXCL10/G3BP1/NFKBIA/POLR3B/POLR3G/IFI16/NLRP3/POLR2F",18
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","94/2723","280/6792",0.335714285714286,0.83737474424217,-2.27329948361333,0.990764955276015,0.999999998795972,0.829437489575908,"NDC1/NUP133/NUP107/NUP35/NUP54/ANXA11/PSMD14/NUP43/COX7A2/GPX3/MAP1LC3B/CAT/ACTB/NUP160/UQCRC1/RAE1/SEC13/PSMC6/NUP37/RB1CC1/ACTR1A/PINK1/NUP155/DNAH14/NUP58/CHCHD10/NUP85/DNAH5/HNRNPA3/TUBB2B/NXT1/SMCR8/VDAC1/SQSTM1/CASP3/SRSF7/CYCS/NXT2/POM121C/DCTN1/NDUFS1/ALS2/ANG/TNFRSF1A/RAB5A/BECN1/BCL2L1/MAP3K5/UQCRC2/APAF1/WIPI1/RANBP2/ATG13/PPP3CB/NDUFB8/NDUFV1/NDUFA13/PFN1/BCL2/DNAH1/TANK/OPTN/NDUFB6/GRIN1/PPP3CC/NDUFV3/TNFRSF1B/RAB39B/PFN2/HNRNPA2B1/NDUFS7/FUS/SDHC/SPG11/NUP98/SRSF3/COX7A1/TUBA1A/GLE1/COX6A2/KIF5C/TPR/AMBRA1/ITPR3/GRIN2A/MAPK14/NDUFA7/TP53/TUBB1/MAPK13/TUBB6/TUBB4A/SLC1A2/KLC3",94
"Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","11/2723","45/6792",0.244444444444444,0.609719671930469,-2.14869317406475,0.991092811628703,0.999999998795972,0.829437489575908,"CXCL12/TGFB1/CD28/HLA-DRB4/CD40/CXCR4/HLA-DRB1/PIGR/HLA-DMA/HLA-DRA/ICOS",11
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","16/2723","61/6792",0.262295081967213,0.654244655424646,-2.21891601773298,0.991983430571448,0.999999998795972,0.829437489575908,"OTUD5/MAVS/MAPK8/MAP3K7/MAP3K1/IKBKB/NFKB1/CXCL10/NFKBIA/TANK/CYLD/TBKBP1/TKFC/CXCL8/MAPK14/MAPK13",16
NA,NA,"hsa04082","Neuroactive ligand signaling","60/2723","188/6792",0.319148936170213,0.796055664512701,-2.31971099351361,0.992316519837332,0.999999998795972,0.829437489575908,"GNG7/GNAQ/PRKCB/GNAI2/GNAI3/GNG4/ADCY9/PRKCA/PRKACB/GNAS/GNGT1/OPRK1/ADRB2/GNAL/ADCY6/ADCY4/ACHE/GNG11/GRIN1/ADRA1A/GRM5/GRIK1/OGFR/P2RY13/ADRA1B/SLC6A1/P2RY12/GABBR1/P2RX5/GRIA3/SLC6A9/CHRM2/SLC1A7/TACR1/GRIN2A/GNG12/HRH1/GNG2/P2RY2/GABRA2/ADRA2A/ADCY5/GNG13/GRIN3A/CHRM3/GNG3/SLC1A3/GABRB1/SLC17A7/HTR2A/P2RX1/TAC1/GRM8/ADRB1/GABRA1/SLC1A2/GRM1/GNAO1/GABBR2/ADORA3",60
"Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","21/2723","77/6792",0.272727272727273,0.68026574967449,-2.30811985003854,0.993408206451068,0.999999998795972,0.829437489575908,"C3/C1S/SELPLG/ICAM1/CFD/FPR2/ITGB2/C1R/CFI/ITGAM/HLA-DRB4/FCGR2C/FPR1/ITGAL/CFB/HLA-DRB1/PLG/HLA-DMA/HLA-DRA/C1QC/KRT18",21
"Organismal Systems","Sensory system","hsa04744","Phototransduction","5/2723","26/6792",0.192307692307692,0.479674567078166,-2.1744156866183,0.993617308017241,0.999999998795972,0.829437489575908,"CALM1/GNGT1/RGS9/CALML6/RHO",5
"Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","3/2723","19/6792",0.157894736842105,0.393838065601021,-2.16432145091905,0.994703968160501,0.999999998795972,0.829437489575908,"B4GALT1/LARGE1/B4GAT1",3
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","11/2723","48/6792",0.229166666666667,0.571612192434815,-2.43638423487057,0.996261897252071,0.999999998795972,0.829437489575908,"FAS/HLA-E/CD28/HLA-G/HLA-DRB4/CD40/HLA-DRB1/HLA-B/HLA-DMA/TG/HLA-DRA",11
"Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","3/2723","20/6792",0.15,0.374146162320969,-2.2928533785455,0.99650957401369,0.999999998795972,0.829437489575908,"CSGALNACT1/CHST3/UST",3
"Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","4/2723","24/6792",0.166666666666667,0.415717958134411,-2.34555070158322,0.996630640053307,0.999999998795972,0.829437489575908,"NDST1/HS2ST1/NDST3/HS6ST3",4
"Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","100/2723","305/6792",0.327868852459016,0.817805819280808,-2.66323391785896,0.997035181000311,0.999999998795972,0.829437489575908,"LRP1/ITPR1/NAE1/PIK3R1/PSMD14/CSF1/COX7A2/UQCRC1/PSMC6/RB1CC1/GNAQ/MAPK8/TUBB2B/ARAF/CTNNB1/VDAC1/VDAC3/FZD3/PSEN1/CASP3/SLC39A6/CYCS/NDUFS1/NRAS/IKBKB/CSNK1A1/SNCA/TNFRSF1A/BECN1/FAS/MAP3K5/UQCRC2/APAF1/CALM1/NFKB1/PSEN2/WIPI1/CSNK2B/MAP2K2/ATG13/FZD6/SLC11A2/PPP3CB/NDUFB8/NDUFV1/NDUFA13/APC/MAPK1/NDUFB6/GAPDH/GRIN1/PPP3CC/NDUFV3/AKT3/GRM5/ATP2A3/NDUFS7/ADAM17/APP/ITPR2/SDHC/CALML6/WNT7B/LRP6/BACE1/ATP2A2/APC2/INSR/COX7A1/SLC39A8/TUBA1A/COX6A2/SLC25A6/SLC39A14/KIF5C/PTGS2/PIK3CD/CDK5R1/PPIF/AMBRA1/ITPR3/CYBB/GRIN2A/CACNA1C/APBB1/IRS1/NDUFA7/TUBB1/FZD9/APH1A/TUBB6/CHRM3/MAPT/LPL/TUBB4A/ATP2A1/FZD7/NOX4/KLC3/WNT11",100
"Genetic Information Processing","Translation","hsa03010","Ribosome","20/2723","80/6792",0.25,0.623576937201616,-2.77039748710712,0.998506251044088,0.999999998795972,0.829437489575908,"MRPL13/RPS21/MRPL47/RPS23/MRPL50/MRPS17/MRPL3/RPL29/RPL35A/MRPL42/RPL22L1/MRPL1/MRPS18B/MRPL38/MRPL4/MRPL39/RPL7/MRPS5/RPL37A/RPS27",20
"Organismal Systems","Sensory system","hsa04742","Taste transduction","17/2723","72/6792",0.236111111111111,0.588933774023748,-2.86840353074928,0.998996381433843,0.999999998795972,0.829437489575908,"PRKACB/PDE1B/ADCY6/ADCY4/PDE1A/TAS2R14/SCNN1A/GABBR1/ITPR3/CACNA1C/GABRA2/GNG13/CHRM3/SCN3A/GABRA1/GRM1/GABBR2",17
"Metabolism","Glycan biosynthesis and metabolism","hsa00511","Other glycan degradation","1/2723","15/6792",0.0666666666666667,0.166287183253764,-2.6441750664475,0.999545170482383,0.999999998795972,0.829437489575908,"GBA2",1
"Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","4/2723","35/6792",0.114285714285714,0.285063742720739,-3.46873582820205,0.999964607522048,0.999999998795972,0.829437489575908,"PSMD14/PSMC6/PSMF1/POMP",4
NA,NA,"hsa04382","Cornified envelope formation","46/2723","178/6792",0.258426966292135,0.644596384523019,-3.93048902874301,0.999980830313404,0.999999998795972,0.829437489575908,"PLEC/PPP2R5D/SPTLC2/SLC27A4/SLC27A1/DST/GBA2/EPHX2/PPP2R1A/KRT80/ITGB4/S100A1/DSP/FURIN/UGCG/CLDN3/PPP2R5B/DSG2/CYP4F22/ITGA6/OCLN/KAZN/PPP2R1B/COL4A3/COL4A2/S100A16/PPP2CB/PPP2R2D/CLDN4/KRT7/FLG/DSC1/S100A4/S100A12/ST14/CLDN5/COL17A1/COL4A4/KRT1/S100A9/CLDN18/PADI2/KRT18/S100A8/ELOVL4/KRT8",46
"Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","77/2723","276/6792",0.278985507246377,0.69587571252934,-4.21950930194148,0.999993937712623,0.999999998795972,0.829437489575908,"INHBC/IL6ST/TGFBR2/CSF1/INHBE/IL6R/IL17RC/CSF1R/CXCL12/IL17RA/TNFRSF1A/FAS/TGFB3/BMPR2/TGFB1/CX3CR1/NODAL/OSMR/IFNAR1/CXCL10/CXCL9/GDF10/ACVRL1/CD4/ACVR1B/GHR/IL23A/IL17RB/IFNGR1/BMP8B/TNFRSF1B/ACVR2B/IL1RL1/BMP4/IL4R/CSF2RA/CCL16/BMP8A/CXCL11/CXCL5/TNFRSF25/CCL21/IL1R1/INHBA/IL1RN/CCL18/BMPR1B/CX3CL1/CCL23/EPO/CTF1/IL16/IL2RG/CD40/NGF/IL32/EBI3/IL17D/CXCR4/CXCL14/CXCL8/XCL1/CCR2/TNFSF15/TNFRSF21/TNFSF8/TNFRSF10B/IL13RA1/BMP5/TNFRSF10C/IL1R2/NGFR/CXCR2/INHBB/CXCR5/TNFSF10/CXCL13",77
"Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","91/2723","346/6792",0.263005780346821,0.656017355899966,-5.37249809609622,0.999999987173259,0.999999998795972,0.829437489575908,"CHRNA5/NMU/RLN2/LPAR1/EDNRB/TMEM97/S1PR1/GRP/VIPR1/C3/PTH1R/NR3C1/THRB/OPRK1/ADRB2/EDNRA/APLNR/NPY1R/PTGER3/VIPR2/LPAR4/GHR/TBXA2R/LYNX1/GRIN1/ADRA1A/PTGER2/LYPD6/GRID1/ADCYAP1R1/FPR2/GRM5/GRIK1/PTGFR/OGFR/P2RY13/P2RX7/PTGIR/S1PR4/ADRA1B/GABBR1/AGTR1/PTGDR/P2RX5/GRIA3/GNRH1/S1PR3/PMCH/EDN3/CHRM2/FPR1/TACR1/GRIN2A/LPAR2/HRH1/GHRH/P2RY2/GABRA2/CALCRL/ADRA2A/RXFP1/EDN1/CALCA/THRA/VIP/PYY/GRIN3A/CHRM3/PTH2R/GABRB1/HTR2A/P2RX1/TAC1/INSL3/F2RL1/PLG/GRM8/PRSS3/AVPR1A/GZMA/AGT/KISS1R/BDKRB2/ADRB1/GABRA1/NPY/NTSR2/GRM1/GABBR2/ADORA3/ADCYAP1",91
"Organismal Systems","Sensory system","hsa04740","Olfactory transduction","18/2723","117/6792",0.153846153846154,0.383739653662533,-5.50019846470931,0.999999998795972,0.999999998795972,0.829437489575908,"PDE2A/GNG7/GRK2/ARRB1/CAMK2D/PRKACB/CAMK2G/CALM1/PDE1B/GNAL/PDE1A/SLC8A1/PRKG1/CALML6/ARRB2/SLC24A4/CAMK2A/GNG13",18
