"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol","Gene_Description","Significance","abs_logFC"
"230641_at",1.44083910896715,4.65534405739205,3.63625738835851,0.000512656230403416,0.00243614438720047,-0.844336856630165,"LOC100505938","uncharacterized LOC100505938","Upregulated",1.44083910896715
"232003_at",-1.63333688661207,3.00975709147357,-3.636094759636,0.000512929766920596,0.00243673827388123,-0.844838800841946,"PNMAL2","paraneoplastic Ma antigen family-like 2","Downregulated",1.63333688661207
"243072_at",-1.02086097333164,3.45863671658463,-3.63593312606112,0.000513201767189996,0.0024377950920087,-0.845337658247476,"","","Downregulated",1.02086097333164
"223246_s_at",1.01190352324771,6.10257395449382,3.6351592852748,0.000514505904226756,0.00244351819605115,-0.847725788045227,"STRBP","spermatid perinuclear RNA binding protein","Upregulated",1.01190352324771
"228788_at",1.02963475499676,6.08531399874785,3.63460741755085,0.000515437879948988,0.00244770814115517,-0.849428678395211,"YPEL1","yippee like 1","Upregulated",1.02963475499676
"1566848_x_at",1.2274774679259,3.27820354104162,3.63436249025114,0.000515852019259068,0.00244920207561568,-0.850184389920671,"","","Upregulated",1.2274774679259
"209052_s_at",1.03144617092133,5.52976703251349,3.63431256277373,0.000515936478773594,0.00244936674491194,-0.85033843446497,"WHSC1","Wolf-Hirschhorn syndrome candidate 1","Upregulated",1.03144617092133
"226192_at",-1.72137775271125,5.82505057028297,-3.63391884795841,0.000516602965044731,0.00245158473343197,-0.8515531376416,"AR","androgen receptor","Downregulated",1.72137775271125
"219341_at",-1.38904746375932,3.76160999000701,-3.63372765220922,0.00051692691937537,0.00245276965671798,-0.85214298892426,"CLN8","ceroid-lipofuscinosis, neuronal 8","Downregulated",1.38904746375932
"206759_at",-1.19831704882826,3.24477306296471,-3.63364282110875,0.000517070715632882,0.00245276965671798,-0.85240469151112,"FCER2","Fc fragment of IgE receptor II","Downregulated",1.19831704882826
"224836_at",-1.10459604630584,7.68776130316222,-3.63363973033858,0.000517075955481433,0.00245276965671798,-0.852414226408034,"TP53INP2","tumor protein p53 inducible nuclear protein 2","Downregulated",1.10459604630584
"205165_at",1.50467655564259,3.34174887272778,3.63350895393441,0.000517297709792216,0.00245346201501162,-0.852817661025743,"CELSR3","cadherin EGF LAG seven-pass G-type receptor 3","Upregulated",1.50467655564259
"211883_x_at",-1.21928425630854,5.51068925422198,-3.63327279166598,0.000517698393497213,0.00245488916342077,-0.853546177118345,"CEACAM1","carcinoembryonic antigen related cell adhesion molecule 1","Downregulated",1.21928425630854
"239666_at",-1.06401876346158,3.67473965741265,-3.63310853568747,0.000517977251745915,0.00245580752202008,-0.854052856591242,"PYGO2","pygopus family PHD finger 2","Downregulated",1.06401876346158
"208016_s_at",-1.5230779028548,4.83944778178588,-3.63309992353535,0.000517991876583544,0.00245580752202008,-0.854079422011274,"AGTR1","angiotensin II receptor type 1","Downregulated",1.5230779028548
"226411_at",-1.11921689469557,4.74574099451755,-3.63280812249423,0.000518487634465946,0.00245792110107571,-0.854979498548168,"EVI5L","ecotropic viral integration site 5 like","Downregulated",1.11921689469557
"206262_at",-2.08189657238332,4.69259671565734,-3.63272217798543,0.00051863373664165,0.00245837686917692,-0.855244589653339,"ADH1C","alcohol dehydrogenase 1C (class I), gamma polypeptide","Downregulated",2.08189657238332
"228905_at",1.07867016276302,6.65267451520999,3.63223894844421,0.000519455936567143,0.00246132318593848,-0.856735003981137,"PCM1","pericentriolar material 1","Upregulated",1.07867016276302
"244151_at",-1.098988759757,2.70136755646377,-3.63220989595638,0.00051950540795328,0.00246132318593848,-0.856824605574457,"SMLR1","small leucine rich protein 1","Downregulated",1.098988759757
"237341_at",-1.10084362196677,4.24617664765749,-3.63195272254677,0.000519943525454289,0.00246264785442236,-0.857617739736792,"","","Downregulated",1.10084362196677
"240539_at",1.32123708827397,5.64405704740178,3.63192827678042,0.000519985189250479,0.00246264785442236,-0.857693129543332,"","","Upregulated",1.32123708827397
"201843_s_at",-1.63989356549931,6.88193171835085,-3.63146444985942,0.00052077630806385,0.00246615723134423,-0.859123487620832,"EFEMP1","EGF containing fibulin like extracellular matrix protein 1","Downregulated",1.63989356549931
"222796_at",1.00029433780521,4.0982173337834,3.63113619883742,0.000521336875681215,0.00246833673065001,-0.860135678019805,"ATP5J2-PTCD1///PTCD1","ATP5J2-PTCD1 readthrough///pentatricopeptide repeat domain 1","Upregulated",1.00029433780521
"204116_at",-1.64070755405013,6.36838609686646,-3.63086445716686,0.000521801374139326,0.00247029826989358,-0.860973569158932,"IL2RG","interleukin 2 receptor subunit gamma","Downregulated",1.64070755405013
"228776_at",1.54001173686674,7.03267522058229,3.63074602331948,0.000522003940792462,0.0024710195204016,-0.861338735789899,"GJC1","gap junction protein gamma 1","Upregulated",1.54001173686674
"229136_s_at",1.1258942269116,3.59153061144518,3.63002759259204,0.000523234332774729,0.00247660559954272,-0.863553694257373,"","","Upregulated",1.1258942269116
"236901_at",-1.05732669682725,4.15940306747582,-3.62966622866976,0.000523854250518116,0.00247906290683256,-0.864667683199382,"","","Downregulated",1.05732669682725
"206826_at",-1.96948234063135,4.23869190119399,-3.62946689938235,0.000524196497629497,0.0024804439906582,-0.865282129648741,"PMP2","peripheral myelin protein 2","Downregulated",1.96948234063135
"237347_at",1.03861493513042,5.73373393074254,3.62919653813989,0.000524661045995012,0.0024824034702189,-0.866115499820036,"","","Upregulated",1.03861493513042
"1569186_at",1.07734482212794,2.96634058761974,3.62814347080748,0.000526474214834238,0.00249002467217881,-0.869361099595358,"MYO3A","myosin IIIA","Upregulated",1.07734482212794
"232806_s_at",-1.12664338077147,4.17223144549046,-3.62806224820672,0.000526614310979906,0.00249044790008536,-0.869611404192631,"FAM131A","family with sequence similarity 131 member A","Downregulated",1.12664338077147
"1556114_a_at",-1.24546477673049,5.02100766830464,-3.62764139240479,0.000527340788671142,0.00249292517899327,-0.870908298230359,"LOC101928841","collagen alpha-1(II) chain-like","Downregulated",1.24546477673049
"232611_at",1.09806020941387,4.60652439183609,3.62740698514559,0.00052774583363861,0.00249460031084103,-0.871630594105648,"GOLGA2P5","golgin A2 pseudogene 5","Upregulated",1.09806020941387
"203698_s_at",-1.3565908588804,6.07662866171658,-3.62695816372498,0.000528522202147382,0.00249803016050967,-0.873013489707933,"FRZB","frizzled-related protein","Downregulated",1.3565908588804
"229480_at",-1.01169815160276,4.84172613548564,-3.6263088513219,0.000529647301230464,0.00250286706536516,-0.875013923073702,"MAGI2-AS3","MAGI2 antisense RNA 3","Downregulated",1.01169815160276
"233177_s_at",-1.03651729351902,6.39864177756834,-3.62621525163105,0.000529809674235258,0.00250315359002346,-0.875302269162832,"PNKD","paroxysmal nonkinesigenic dyskinesia","Downregulated",1.03651729351902
"211357_s_at",-2.38478974533671,3.52085301486454,-3.62608605948939,0.000530033869364355,0.0025039724087761,-0.875700254002611,"ALDOB","aldolase, fructose-bisphosphate B","Downregulated",2.38478974533671
"1554003_at",1.08380862608905,6.5116686923165,3.62549740546262,0.000531056539708499,0.00250832205312307,-0.87751351717178,"ARHGEF28","Rho guanine nucleotide exchange factor 28","Upregulated",1.08380862608905
"237942_at",1.04759808402194,4.13501405371224,3.62533362882991,0.000531341402805936,0.00250942666358304,-0.878017971104629,"SNRK-AS1","SNRK antisense RNA 1","Upregulated",1.04759808402194
"214584_x_at",-1.35454880153797,4.20401038473991,-3.62523298575073,0.000531516527322321,0.00251001283684736,-0.878327957435185,"ACACB","acetyl-CoA carboxylase beta","Downregulated",1.35454880153797
"231887_s_at",-1.15551207913348,4.59229842845009,-3.62456119227985,0.000532686891780699,0.00251481568491345,-0.880396966640422,"PALD1","phosphatase domain containing, paladin 1","Downregulated",1.15551207913348
"244660_at",1.16757826600766,5.4889192120018,3.62414293513098,0.00053341679551327,0.00251729550751141,-0.881684993362465,"ELAVL1","ELAV like RNA binding protein 1","Upregulated",1.16757826600766
"224361_s_at",1.41675665468806,5.62623450011982,3.62387392436468,0.00053388675068531,0.00251908481803296,-0.882513360178927,"IL17RB","interleukin 17 receptor B","Upregulated",1.41675665468806
"1570200_at",1.05545323079249,4.66880167878611,3.62286164721439,0.00053565870451321,0.0025266639065358,-0.885630091578206,"HELB","DNA helicase B","Upregulated",1.05545323079249
"227858_at",-1.29722429000322,4.111735683944,-3.62245251439444,0.000536376462064485,0.00252956455518565,-0.886889612394192,"PCNX3","pecanex homolog 3 (Drosophila)","Downregulated",1.29722429000322
"201374_x_at",-1.0604719640461,3.68305382102625,-3.62171292294521,0.000537676277338194,0.00253520856448644,-0.889166204812576,"PPP2CB","protein phosphatase 2 catalytic subunit beta","Downregulated",1.0604719640461
"207580_at",-1.09809301995105,2.32745386573267,-3.62159797277802,0.000537878568387925,0.00253591939395081,-0.889520012751615,"MAGEB4","MAGE family member B4","Downregulated",1.09809301995105
"203863_at",-2.11703488160104,3.25731194229995,-3.62151282357897,0.00053802846189558,0.00253638307381642,-0.889782090551622,"ACTN2","actinin alpha 2","Downregulated",2.11703488160104
"242754_at",1.06400823589112,3.62550723067342,3.62135319969689,0.000538309564910026,0.00253722210349882,-0.890273379939725,"LOC101559451","uncharacterized LOC101559451","Upregulated",1.06400823589112
"1558643_s_at",-1.02450039302127,4.41649243147299,-3.62124494501626,0.000538500284496703,0.00253787793307435,-0.89060655699558,"EDIL3","EGF like repeats and discoidin domains 3","Downregulated",1.02450039302127
"223663_at",-1.15686086150485,4.96847698344223,-3.62027252400461,0.000540216347274861,0.00254474686964906,-0.893599082790272,"CCDC88B","coiled-coil domain containing 88B","Downregulated",1.15686086150485
"217294_s_at",-1.33411582398527,9.62057614321503,-3.61944860439095,0.000541674412719106,0.00255039449111751,-0.896134175576334,"ENO1","enolase 1","Downregulated",1.33411582398527
"221772_s_at",-1.01098590192634,6.06119682986936,-3.61875196000665,0.000542910161593839,0.00255572374644103,-0.898277347581974,"PPP2R2D","protein phosphatase 2 regulatory subunit Bdelta","Downregulated",1.01098590192634
"236081_at",-1.58458790587984,4.58604904456093,-3.61867569790018,0.000543045602465292,0.00255611679362059,-0.898511944653313,"SNCA","synuclein alpha","Downregulated",1.58458790587984
"216840_s_at",-1.46479729571471,5.78128082243067,-3.61649007987284,0.000546940922980215,0.00257290525464245,-0.905233876098365,"LAMA2","laminin subunit alpha 2","Downregulated",1.46479729571471
"209996_x_at",-1.18437370395636,3.14736602036556,-3.61641392729509,0.000547077123750038,0.00257290525464245,-0.905468034859487,"PCM1","pericentriolar material 1","Downregulated",1.18437370395636
"205119_s_at",-1.63762123270399,6.40135784981399,-3.61641070467704,0.000547082888193224,0.00257290525464245,-0.905477943893913,"FPR1","formyl peptide receptor 1","Downregulated",1.63762123270399
"209031_at",1.60934355091296,8.63284268379797,3.6153986518948,0.000548896052268098,0.0025804459772577,-0.90858954161296,"CADM1","cell adhesion molecule 1","Upregulated",1.60934355091296
"242341_x_at",-1.01149081059971,3.6810441001053,-3.61532710790881,0.000549024444335648,0.00258080300271534,-0.908809483700172,"GLYCTK","glycerate kinase","Downregulated",1.01149081059971
"214341_at",-1.05826787735166,3.51677861101015,-3.61441462628574,0.000550664480192709,0.00258752359404532,-0.911614390233034,"AP1G2","adaptor related protein complex 1 gamma 2 subunit","Downregulated",1.05826787735166
"231321_s_at",-1.15542860327108,4.1243259877208,-3.61358509191749,0.000552159472424822,0.002593187216537,-0.91416389688172,"ACER3","alkaline ceramidase 3","Downregulated",1.15542860327108
"1555268_a_at",-1.21074214699674,5.96886792581382,-3.61349354625302,0.000552324692800869,0.00259359110207581,-0.914445230219907,"GRID1","glutamate ionotropic receptor delta type subunit 1","Downregulated",1.21074214699674
"219847_at",-1.2097340734052,3.87660410705628,-3.61275588019458,0.000553657738610909,0.00259885875644634,-0.916712006651904,"HDAC11","histone deacetylase 11","Downregulated",1.2097340734052
"203027_s_at",-1.11527780638098,3.58142151730294,-3.61262538593581,0.00055389387459742,0.00259971918040015,-0.917112969499239,"MVD","mevalonate diphosphate decarboxylase","Downregulated",1.11527780638098
"225484_at",1.03564024708501,6.2854828293193,3.61169768282814,0.000555575362024821,0.00260736259791658,-0.919963184714644,"CEP41","centrosomal protein 41","Upregulated",1.03564024708501
"230908_at",-1.22338756806227,3.68915349979318,-3.61154863180344,0.000555845973111309,0.00260838382594775,-0.920421072164332,"TACR1","tachykinin receptor 1","Downregulated",1.22338756806227
"233471_at",-1.42283111125422,2.38908514162556,-3.61096644930259,0.00055690416128972,0.0026121040000556,-0.922209421850879,"PTPN5","protein tyrosine phosphatase, non-receptor type 5","Downregulated",1.42283111125422
"207652_s_at",-1.09034403285154,3.73130835676515,-3.61023245776485,0.000558241010064252,0.00261787528659407,-0.924463814066158,"CMKLR1","chemerin chemokine-like receptor 1","Downregulated",1.09034403285154
"239545_at",1.08094512107215,6.73963257630267,3.61005898029523,0.000558557417022703,0.0026191094739314,-0.924996588847242,"","","Upregulated",1.08094512107215
"219152_at",1.34162656966474,4.2225418537879,3.60929089693667,0.00055996037971687,0.00262543786610081,-0.927355272308754,"PODXL2","podocalyxin like 2","Upregulated",1.34162656966474
"218186_at",2.19793609175023,6.58784993627297,3.6087237840057,0.000560998403399222,0.00262980360446466,-0.929096578516384,"RAB25","RAB25, member RAS oncogene family","Upregulated",2.19793609175023
"236439_at",-1.33951369509385,5.55405217449861,-3.60851512618271,0.000561380783420726,0.00263134541910685,-0.929737209434713,"LOC106146153","uncharacterized lncRNA LOC106146153","Downregulated",1.33951369509385
"227360_at",-1.07064232347308,3.62578362151097,-3.60791210498328,0.000562487254758171,0.00263577853012907,-0.931588488636667,"","","Downregulated",1.07064232347308
"213764_s_at",-2.5654833350365,4.68425607985287,-3.6075381460466,0.000563174465321384,0.00263849623108344,-0.932736437305807,"MFAP5","microfibrillar associated protein 5","Downregulated",2.5654833350365
"213470_s_at",-1.21706316813958,6.37097698179229,-3.60741575139168,0.000563399558739761,0.00263907216925103,-0.933112136512668,"HNRNPH1","heterogeneous nuclear ribonucleoprotein H1 (H)","Downregulated",1.21706316813958
"1569180_at",1.07067325508353,6.63387542882676,3.60688508881367,0.000564376478448328,0.0026429524272332,-0.934740941213623,"","","Upregulated",1.07067325508353
"228885_at",-1.50950615890406,5.72564222581107,-3.60687548480744,0.000564394173702248,0.0026429524272332,-0.934770418019281,"MAMDC2","MAM domain containing 2","Downregulated",1.50950615890406
"1557218_s_at",1.00023193067126,2.24392942047378,3.60670487282305,0.000564708611915971,0.00264417324831565,-0.935294054615201,"FANCB","Fanconi anemia complementation group B","Upregulated",1.00023193067126
"211891_s_at",-1.23321057530373,4.1187135067864,-3.60628768620768,0.000565478189085602,0.00264695878110176,-0.936574397423113,"LOC101930241///ARHGEF4","rho guanine nucleotide exchange factor 4-like///Rho guanine nucleotide exchange factor 4","Downregulated",1.23321057530373
"205766_at",-1.97757365481764,4.08780618044228,-3.60624897110151,0.000565549656712272,0.00264695878110176,-0.93669320860214,"TCAP","titin-cap","Downregulated",1.97757365481764
